,Precio_Casa,Ubicacion,Tamaño,Habitaciones
0,11000000.0,"San Lucas, Medellín, Antioquia",420 m² cubiertos,4 habs.
1,30000000.0,"Las Palmas, Medellín, Antioquia",420 m² cubiertos,4 habs.
2,13000000.0,"Las Palmas, Medellín, Antioquia",420 m² cubiertos,4 habs.
3,3500000.0,"Belén Rosales, Medellín, Antioquia",420 m² cubiertos,4 habs.
4,6000000.0,"Florida Nueva, Medellín, Antioquia",420 m² cubiertos,4 habs.
5,15000000.0,"Estadio, Medellín, Antioquia",420 m² cubiertos,4 habs.
6,3800000.0,"Belen Malibu, Medellín, Antioquia",420 m² cubiertos,4 habs.
7,2300000.0,"Calle 66 #49-45, La Candelaria, Medellín, Antioquia, Colombia, Prado, Medellín, Antioquia",420 m² cubiertos,4 habs.
8,5000000.0,"Laureles, Medellín, Antioquia",420 m² cubiertos,4 habs.
9,9000000.0,"Calazans, Medellín, Antioquia",420 m² cubiertos,4 habs.
10,2300000.0,"Laureles, Medellín, Antioquia",420 m² cubiertos,4 habs.
11,30000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
12,940000000.0,"Castropol, El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
13,30000000.0,"Las Palmas, Medellín, Antioquia",420 m² cubiertos,4 habs.
14,830000000.0,"Belén Malibú, Medellín, Antioquia",420 m² cubiertos,4 habs.
15,3800000.0,"San Diego, Medellín, Antioquia",420 m² cubiertos,4 habs.
16,11000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
17,25000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
18,15000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
19,310000000.0,"Santa Lucía, Medellín, Antioquia",420 m² cubiertos,4 habs.
20,1500000000.0,"Laureles, Medellín, Antioquia",420 m² cubiertos,4 habs.
21,15000000.0,"Laureles, Medellín, Antioquia",420 m² cubiertos,4 habs.
22,950000000.0,"9 C # 15- 165 102, El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
23,950000000.0,"Santa Mónica, Medellín, Antioquia",420 m² cubiertos,4 habs.
24,360000000.0,"79q5+r6, Medellín, San Cristóbal, Medellin, Antioquia, Colombia, San Cristóbal, Medellín, Antioquia",420 m² cubiertos,4 habs.
25,85000000.0,"Manrique, Medellín, Antioquia, Colombia, Manrique Oriental, Medellín, Antioquia",420 m² cubiertos,4 habs.
26,310000000.0,"Tienda El Rosario Sn, Santa Elena, Medellín, Antioquia",420 m² cubiertos,4 habs.
27,420000000.0,"San Joaquín, Medellín, Antioquia",420 m² cubiertos,4 habs.
28,7000000000.0,"Las Palmas, Medellín, Antioquia",420 m² cubiertos,4 habs.
29,381000000.0,"Carrera 75da #2b Sur, Medellín, Antioquia, Colombia, Belén La Mota, Medellín, Antioquia",420 m² cubiertos,4 habs.
30,3500000000.0,"Poblado Alto De Las Palmas, Medellín, Antioquia",420 m² cubiertos,4 habs.
31,380000000.0,"Robledo, Medellín, Antioquia",420 m² cubiertos,4 habs.
32,215000000.0,"Calle 41 #86a-50, Medellín, Antioquia, Colombia, La América, Medellín, Antioquia",420 m² cubiertos,4 habs.
33,7200000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
34,230000000.0,"Buenos Aires, Medellín, Antioquia, Colombia, Buenos Aires, Medellín, Antioquia",420 m² cubiertos,4 habs.
35,6500000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
36,445000000.0,"Medellín, Antioquia, Colombia, Boston, Medellín, Antioquia",420 m² cubiertos,4 habs.
37,230000000.0,"Colombia / Antioquia / La Estrella / La Ferreria, Medellín, Antioquia",420 m² cubiertos,4 habs.
38,820000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
39,650000000.0,"Cra. 67 #32b36, Medellín, Belén, Medellín, Antioquia, Colombia, Belén, Medellín, Antioquia",420 m² cubiertos,4 habs.
40,3800000000.0,"Calle 9a Sur #11, Medellín, Antioquia, Colombia, El Tesoro, Medellín, Antioquia",420 m² cubiertos,4 habs.
41,2500000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
42,298000000.0,"Las Cometas, Aures I, Medellín, Antioquia, Colombia, Robledo, Medellín, Antioquia",420 m² cubiertos,4 habs.
43,295000000.0,"Cl. 42 Sur #65a-70, San Antonio De Prado, Medellín, Antioquia, Colombia, San Antonio De Prado, Medellín, Antioquia",420 m² cubiertos,4 habs.
44,1750000000.0,"El Poblado, Medellín, Antioquia",420 m² cubiertos,4 habs.
45,310000000.0,"Buenos Aires, Medellín, Antioquia, Colombia, Buenos Aires, Medellín, Antioquia",420 m² cubiertos,4 habs.
46,450000000.0,"Villa Hermosa, Medellín, Antioquia",420 m² cubiertos,4 habs.
47,380000000.0,"Casa De Las Flores Sitio Silletero Sn, Santa Elena, Medellín, Antioquia",420 m² cubiertos,4 habs.
48,820000000.0,"Boston, Medellín, Antioquia",269 m² cubiertos,5 habs.
49,790000000.0,"San Lucas, Medellín, Antioquia",269 m² cubiertos,5 habs.
50,590000000.0,"Calasanz, Medellín, Antioquia",269 m² cubiertos,5 habs.
51,899900000.0,"El Poblado/ Suroriente, Medellín, Antioquia",269 m² cubiertos,5 habs.
52,510000000.0,"Colombia / Antioquia / Santa Elena, Medellín, Antioquia",269 m² cubiertos,5 habs.
53,430000000.0,"Prado Centro, Medellín, Antioquia",269 m² cubiertos,5 habs.
54,1200000000.0,"Calle 30 #80, Medellín, Belén, Medellín, Antioquia, Colombia, Belén, Medellín, Antioquia",269 m² cubiertos,5 habs.
55,1600000000.0,"Poblado/suroriente, Medellín, Antioquia",269 m² cubiertos,5 habs.
56,1860000000.0,"El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
57,380000000.0,"Prado, La Candelaria, Medellín, Antioquia, Colombia, Prado, Medellín, Antioquia",269 m² cubiertos,5 habs.
58,3700000000.0,"Calle 16b #23-17, El Poblado, Medellín, Antioquia, Colombia, Las Palmas, Medellín, Antioquia",269 m² cubiertos,5 habs.
59,4000000000.0,"El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
60,1150000000.0,"Los Colores, Medellín, Antioquia",269 m² cubiertos,5 habs.
61,188000000.0,"Cl. 48 Sur #61c 22, San Antonio De Prado, Medellín, San Antonio De Prado, Medellín, Antioquia, Colombia, San Antonio De Prado, Medellín, Antioquia",269 m² cubiertos,5 habs.
62,720000000.0,"La Mota, Medellín, Antioquia",269 m² cubiertos,5 habs.
63,550000000.0,"Calasanz, Medellín, Antioquia, Colombia, Calasanz, Medellín, Antioquia",269 m² cubiertos,5 habs.
64,1120000000.0,"El Poblado/ Suroriente, Medellín, Antioquia",269 m² cubiertos,5 habs.
65,200000000.0,"Clle 62  158-188, San Cristóbal, Medellín, Antioquia",269 m² cubiertos,5 habs.
66,380000000.0,"Robledo, Medellín, Antioquia",269 m² cubiertos,5 habs.
67,1200000000.0,"El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
68,2900000000.0,"Corregimiento Santa Elena, Medellín, Antioquia",269 m² cubiertos,5 habs.
69,570000000.0,"Calle 40 #81a-168, Simón Bolívar, Medellín, Antioquia, Colombia, Simón Bolívar, Medellín, Antioquia",269 m² cubiertos,5 habs.
70,785000000.0,"Medellín, Antioquia",269 m² cubiertos,5 habs.
71,3830000000.0,"El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
72,2250000000.0,"Las Palmas, Medellín, Antioquia",269 m² cubiertos,5 habs.
73,4600000000.0,"Loma Los Balsos, Medellín, Antioquia",269 m² cubiertos,5 habs.
74,1085000000.0,"El Poblado, El Campestre, Medellín, Antioquia",269 m² cubiertos,5 habs.
75,440000000.0,"Santa Monica, Medellín, Antioquia, Colombia, Santa Mónica, Medellín, Antioquia",269 m² cubiertos,5 habs.
76,1100000000.0,"Medellín, Antioquia",269 m² cubiertos,5 habs.
77,1850000000.0,"Glorieta Bulerias, Laureles - Estadio, Medellín, Antioquia, Colombia, Laureles, Medellín, Antioquia",269 m² cubiertos,5 habs.
78,750000000.0,"Buenos Aires, Buenos Aires, Medellín, Antioquia",269 m² cubiertos,5 habs.
79,820000000.0,"Belén, Medellín, Antioquia",269 m² cubiertos,5 habs.
80,1190000000.0,"Cl. 2b Sur # 20 -221, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
81,1570000000.0,"Enciso, Medellín, Antioquia",269 m² cubiertos,5 habs.
82,980000000.0,"Estadio, Medellín, Antioquia",269 m² cubiertos,5 habs.
83,520000000.0,"Belen Malibu, Medellín, Antioquia",269 m² cubiertos,5 habs.
84,1620000000.0,"Poblado, El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
85,750000000.0,"Estadio, Medellín, Antioquia",269 m² cubiertos,5 habs.
86,2100000000.0,"Las Palmas, Medellín, Antioquia",269 m² cubiertos,5 habs.
87,1050000000.0,"El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
88,790000000.0,"San Cristóbal, Medellín, Antioquia",269 m² cubiertos,5 habs.
89,1250000000.0,"Medellín, Antioquia",269 m² cubiertos,5 habs.
90,180000000.0,"Cl. 41 D Sur, Medellín, Antioquia, Colombia, San Antonio De Prado, Medellín, Antioquia",269 m² cubiertos,5 habs.
91,1180000000.0,"El Poblado, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
92,3500000000.0,"El Poblado, Medellín, Antioquia",269 m² cubiertos,5 habs.
93,1350000000.0,"Malibu, Medellín, Antioquia",269 m² cubiertos,5 habs.
94,750000000.0,"La Mota, Medellín, Antioquia",269 m² cubiertos,5 habs.
95,940000000.0,"Colombia / Antioquia / Medellin / Poblado / Castropol, Medellín, Antioquia",269 m² cubiertos,5 habs.
96,481000000.0,"Vereda Barro Blanco 4, Santa Elena, Medellín, Antioquia",215 m² cubiertos,3 habs.
97,2100000000.0,"Carrera 13 #4b Sur-97, El Poblado, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
98,3500000000.0,"San Antonio De Prado, Medellín, Antioquia",215 m² cubiertos,3 habs.
99,510000000.0,"Pilarica/noroccidente, Medellín, Antioquia",215 m² cubiertos,3 habs.
100,1050000000.0,"Colombia / Antioquia / Medellin / Belen La Palma, Medellín, Antioquia",215 m² cubiertos,3 habs.
101,9500000000.0,"Antioquia Medellin Poblado Las Palmas, Medellín, Antioquia",215 m² cubiertos,3 habs.
102,450000000.0,"La Castellana, Medellín, Antioquia",215 m² cubiertos,3 habs.
103,2000000000.0,"El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
104,1700000000.0,"Medellín, Antioquia",215 m² cubiertos,3 habs.
105,1730000000.0,"Carrera 27 #7b-90, El Poblado, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
106,2400000000.0,"Medellín, Antioquia",215 m² cubiertos,3 habs.
107,1300000000.0,"El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
108,1000000000.0,"San Antonio De Prado, Medellín, Antioquia",215 m² cubiertos,3 habs.
109,4380000000.0,"Las Palmas, Medellín, Antioquia",215 m² cubiertos,3 habs.
110,750000000.0,"Calle 20 Sur, El Poblado, Medellín, Antioquia, Colombia, La Frontera, Medellín, Antioquia",215 m² cubiertos,3 habs.
111,630000000.0,"Colombia / Antioquia / Poblado Castropol, Medellín, Antioquia",215 m² cubiertos,3 habs.
112,2100000000.0,"Medellín, Antioquia",215 m² cubiertos,3 habs.
113,215000000.0,"Robledo, Medellín, Antioquia",215 m² cubiertos,3 habs.
114,1820000000.0,"Inter, El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
115,650000000.0,"El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
116,4300000000.0,"El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
117,1500000000.0,"San Felix, Medellín, Antioquia",215 m² cubiertos,3 habs.
118,3200000000.0,"Las Palmas, Las Palmas, Medellín, Antioquia",215 m² cubiertos,3 habs.
119,2100000000.0,"El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
120,980000000.0,"Laureles, Medellín, Antioquia",215 m² cubiertos,3 habs.
121,4900000000.0,"Colombia / Antioquia / Envigado / Loma El Escobero, Medellín, Antioquia",215 m² cubiertos,3 habs.
122,1420000000.0,"Transversal Superior, El Poblado, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
123,450000000.0,"Medellín, Antioquia",215 m² cubiertos,3 habs.
124,1600000000.0,"Av. 33 #65d142, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia, Laureles, Medellín, Antioquia",215 m² cubiertos,3 habs.
125,900000000.0,"Glorieta Bulerias, Laureles - Estadio, Medellín, Antioquia, Colombia, Laureles, Medellín, Antioquia",215 m² cubiertos,3 habs.
126,900000000.0,"San Félix/bello, Medellín, Antioquia",215 m² cubiertos,3 habs.
127,5000000000.0,"Poblado, El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
128,350000000.0,"Buenos Aires, Suroriente, Medellín, Antioquia",215 m² cubiertos,3 habs.
129,370000000.0,"Medellín, Antioquia, Colombia, Belalcázar, Medellín, Antioquia",215 m² cubiertos,3 habs.
130,985000000.0,"Alejandría Poblado Medellin, Medellín, Antioquia",215 m² cubiertos,3 habs.
131,1200000000.0,"El Tesoro, Medellín, Antioquia",215 m² cubiertos,3 habs.
132,3700000000.0,"Poblado, El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
133,420000000.0,"Belén San Bernardo, Medellín, Antioquia",215 m² cubiertos,3 habs.
134,1180000000.0,"Carrera 25, El Poblado, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
135,4000000000.0,"Poblado/vía Las Palmas, Medellín, Antioquia",215 m² cubiertos,3 habs.
136,2250000000.0,"El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
137,3500000000.0,"Las Palmas, Medellín, Antioquia",215 m² cubiertos,3 habs.
138,1850000000.0,"La Ceja - Antioquia, Medellín, Antioquia",215 m² cubiertos,3 habs.
139,5500000000.0,"El Poblado, Medellín, Antioquia",215 m² cubiertos,3 habs.
140,650000000.0,"Los Colores, Laureles - Estadio, Medellín, Antioquia, Colombia, Los Colores, Medellín, Antioquia",215 m² cubiertos,3 habs.
141,939000000.0,"San Javier 1, Medellín, Antioquia",215 m² cubiertos,3 habs.
142,3700000000.0,"Las Palmas, Medellín, Antioquia",215 m² cubiertos,3 habs.
143,1200000000.0,"Suramericana, Medellín, Antioquia",215 m² cubiertos,3 habs.
144,670000000.0,"Medellín, Antioquia",90 m² cubiertos,3 habs.
145,550000000.0,"Sevilla, Medellín, Antioquia",90 m² cubiertos,3 habs.
146,1050000000.0,"El Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
147,1300000000.0,"El Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
148,5000000000.0,"El Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
149,2700000001.0,"El Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
150,2000000000.0,"El Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
151,900000000.0,"Calle 45d #79a, Los Pinos, Medellín, Antioquia, Colombia, Los Olivos, Medellín, Antioquia",90 m² cubiertos,3 habs.
152,700000000.0,"La Mota, Medellín, Antioquia, Colombia, Belén La Mota, Medellín, Antioquia",90 m² cubiertos,3 habs.
153,385000000.0,"La Loma Del Indio, Medellín, Antioquia",90 m² cubiertos,3 habs.
154,2290000000.0,"El Tesoro, El Tesoro, Medellín, Antioquia",90 m² cubiertos,3 habs.
155,3900000000.0,"Altos Del Poblado, El Poblado, Medellín, Antioquia, Colombia, Altos Del Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
156,4900000000.0,"Colombia / Antioquia / Envigado / Loma El Escobero, Medellín, Antioquia",90 m² cubiertos,3 habs.
157,470000000.0,"Guayabal, Medellín, Antioquia",90 m² cubiertos,3 habs.
158,3000000000.0,"Las Palmas, Las Palmas, Medellín, Antioquia",90 m² cubiertos,3 habs.
159,1200000000.0,"Los Colores, Los Colores, Medellín, Antioquia",90 m² cubiertos,3 habs.
160,5560000000.0,"Las Palmas, Las Palmas, Medellín, Antioquia",90 m² cubiertos,3 habs.
161,1500000000.0,"El Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
162,535000000.0,"Calle 44 #79-86, Los Pinos, Medellín, Antioquia, Colombia, Belén Miravalle, Medellín, Antioquia",90 m² cubiertos,3 habs.
163,1100000000.0,"Colombia / Antioquia / Medellin / Velodromo, Medellín, Antioquia",90 m² cubiertos,3 habs.
164,10500000.0,"San Lucas, San Lucas, Medellín, Antioquia",90 m² cubiertos,3 habs.
165,1200000000.0,"Cra. 68 #32c-59, Medellín, Belén, Medellín, Antioquia, Colombia, Belén Rosales, Medellín, Antioquia",90 m² cubiertos,3 habs.
166,4000000000.0,"El Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
167,4900000.0,"Santa Elena, Medellín, Antioquia",90 m² cubiertos,3 habs.
168,750000000.0,"Tv. 38 #89a-24, Cristóbal, Medellín, Antioquia, Colombia, Santa Mónica, Medellín, Antioquia",90 m² cubiertos,3 habs.
169,620000000.0,"Guayabal, Medellín, Antioquia",90 m² cubiertos,3 habs.
170,830000000.0,"Calle 32d #80b-15, Medellín, Antioquia, Colombia, Laureles, Medellín, Antioquia",90 m² cubiertos,3 habs.
171,1350000000.0,"Belen Rosales, Medellín, Antioquia",90 m² cubiertos,3 habs.
172,2200000000.0,"El Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
173,980000000.0,"Calle 15 #81, Medellín, Antioquia, Colombia, Belén Loma De Los Bernal, Medellín, Antioquia",90 m² cubiertos,3 habs.
174,1400000000.0,"Colombia / Antioquia / El Poblado Tesoro, Medellín, Antioquia",90 m² cubiertos,3 habs.
175,490000000.0,"Diagonal 75b #6-60, Medellín, Antioquia, Colombia, Belén La Mota, Medellín, Antioquia",90 m² cubiertos,3 habs.
176,650000000.0,"Belén La Palma, Medellín, Antioquia",90 m² cubiertos,3 habs.
177,1290000000.0,"Colombia / Antioquia / Poblado El Tesoro La Calera, Medellín, Antioquia",90 m² cubiertos,3 habs.
178,1580000000.0,"Laureles Nogal, Medellín, Antioquia",90 m² cubiertos,3 habs.
179,550000000.0,"Calle 44a #89-40, El Danubio, Medellín, Antioquia, Colombia, El Danubio, Medellín, Antioquia",90 m² cubiertos,3 habs.
180,6000000.0,"Estadio, Laureles - Estadio, Medellín, Antioquia, Colombia, Estadio, Medellín, Antioquia",90 m² cubiertos,3 habs.
181,1100000000.0,"Medellin, Medellín, Antioquia",90 m² cubiertos,3 habs.
182,875000000.0,"Loma De Los Bernal, Medellín, Antioquia, Colombia, Belén Loma De Los Bernal, Medellín, Antioquia",90 m² cubiertos,3 habs.
183,740000000.0,"Calasanz, Medellín, Antioquia",90 m² cubiertos,3 habs.
184,390000000.0,"Cra. 65b #24 - 53, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia, Trinidad, Medellín, Antioquia",90 m² cubiertos,3 habs.
185,750000000.0,"Laureles Nogal, Medellín, Antioquia",90 m² cubiertos,3 habs.
186,580000000.0,"49 E-111, Carrera 82, Calasanz, Medellín, Antioquia, Colombia, Calasanz, Medellín, Antioquia",90 m² cubiertos,3 habs.
187,780000000.0,"Nororiente, Medellín, Antioquia",90 m² cubiertos,3 habs.
188,580000000.0,"Calle 34ee #89-86, Belencito, Medellín, Antioquia, Colombia, Santa Mónica, Medellín, Antioquia",90 m² cubiertos,3 habs.
189,1200000000.0,"Colombia / Antioquia / Medellin / Poblado / Altos Del Poblado, Medellín, Antioquia",90 m² cubiertos,3 habs.
190,2000000000.0,"Poblado/vía Las Palmas, Medellín, Antioquia",90 m² cubiertos,3 habs.
191,538000000.0,"Cra. 80a #72, Laureles - Estadio, Medellín, Antioquia, Colombia, Belén Nogal - Los Almendros, Medellín, Antioquia",90 m² cubiertos,3 habs.
192,1650000000.0,"El Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
193,3200000000.0,"Las Palmas, Las Palmas, Medellín, Antioquia",288 m² cubiertos,4 habs.
194,399000000.0,"Guayabal, Medellín, Antioquia",288 m² cubiertos,4 habs.
195,615000000.0,"Velòdromo, Medellín, Antioquia",288 m² cubiertos,4 habs.
196,1150000000.0,"Villa Hermosa, Medellín, Antioquia, Colombia, Villa Hermosa, Medellín, Antioquia",288 m² cubiertos,4 habs.
197,1600000000.0,"Poblado Altos Del Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
198,780000000.0,"Boston, Medellín, Antioquia",288 m² cubiertos,4 habs.
199,19500000.0,"Las Palmas, Las Palmas, Medellín, Antioquia",288 m² cubiertos,4 habs.
200,2100000000.0,"Carrera 13 #4b Sur-97, El Poblado, Medellín, Antioquia, Colombia, Altos Del Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
201,3800000.0,"Calle 34a #78a-27, Laureles - Estadio, Medellín, Antioquia, Colombia, Laureles, Medellín, Antioquia",288 m² cubiertos,4 habs.
202,575000000.0,"Cra. 76 #12-57, Medellín, Belén, Medellín, Antioquia, Colombia, Belén Las Playas, Medellín, Antioquia",288 m² cubiertos,4 habs.
203,730000000.0,"Santa Elena, Medellín, Antioquia",288 m² cubiertos,4 habs.
204,2700000000.0,"El Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
205,175000000.0,"San Antonio De Prado, Medellín, Antioquia, Colombia, San Antonio De Prado, Medellín, Antioquia",288 m² cubiertos,4 habs.
206,370000000.0,"Zona 3 - Centro Oriente - Prado Centro, Medellín, Antioquia",288 m² cubiertos,4 habs.
207,365000000.0,"Calle 77bb, Robledo, Medellín, Antioquia, Colombia, Robledo, Medellín, Antioquia",288 m² cubiertos,4 habs.
208,500000000.0,"Belén La Gloria, Medellín, Antioquia",288 m² cubiertos,4 habs.
209,290000000.0,"Cra 43  #15cc20, Buenos Aires, Medellín, Antioquia",288 m² cubiertos,4 habs.
210,1085000000.0,"Medellín, Antioquia",288 m² cubiertos,4 habs.
211,740000000.0,"Calasanz, Medellín, Antioquia",288 m² cubiertos,4 habs.
212,950000000.0,"San Joaquín, Medellín, Antioquia",288 m² cubiertos,4 habs.
213,1730000000.0,"Carrera 27 #7b-90, El Poblado, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
214,349000000.0,"Calle 119 #64c-5, Las Brisas, Medellín, Antioquia, Colombia, Las Brisas, Medellín, Antioquia",288 m² cubiertos,4 habs.
215,2000000000.0,"Laureles, Medellín, Antioquia",288 m² cubiertos,4 habs.
216,650000000.0,"Cra. 81b #7a40, Medellín, Antioquia, Colombia, Belén Loma De Los Bernal, Medellín, Antioquia",288 m² cubiertos,4 habs.
217,1150000000.0,"Malibú, Medellín, Antioquia",288 m² cubiertos,4 habs.
218,1650000000.0,"El Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
219,220000000.0,"Medellín, Antioquia",288 m² cubiertos,4 habs.
220,220000000.0,"San Antonio De Prado, Medellín, Antioquia, Colombia, San Antonio De Prado, Medellín, Antioquia",288 m² cubiertos,4 habs.
221,550000000.0,"Cl 2bsur #78b- 00, Belén, Medellín, Antioquia",288 m² cubiertos,4 habs.
222,880000000.0,"La América, Medellín, Antioquia, Colombia, La América, Medellín, Antioquia",288 m² cubiertos,4 habs.
223,3500000000.0,"Las Palmas, Medellín, Antioquia",288 m² cubiertos,4 habs.
224,345000000.0,"Enciso, Medellín, Antioquia",288 m² cubiertos,4 habs.
225,395000000.0,"Guayabal, Medellín, Antioquia, Colombia, Guayabal, Medellín, Antioquia",288 m² cubiertos,4 habs.
226,2700000000.0,"El Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
227,530000000.0,"Carrera 81b #7a, Medellín, Antioquia, Colombia, Belén Loma De Los Bernal, Medellín, Antioquia",288 m² cubiertos,4 habs.
228,4100000000.0,"Calle 36d Sur #24-151, Altos Del Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
229,620000000.0,"Carrera 81b #7a, Medellín, Antioquia, Colombia, Belén Loma De Los Bernal, Medellín, Antioquia",288 m² cubiertos,4 habs.
230,1750000000.0,"El Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
231,1800000000.0,"La Calera, Medellín, Antioquia",288 m² cubiertos,4 habs.
232,1400000000.0,"Medellín, Antioquia",288 m² cubiertos,4 habs.
233,1160000000.0,"Calle 32e #76-98, Medellín, Antioquia, Colombia, Belén Nogal - Los Almendros, Medellín, Antioquia",288 m² cubiertos,4 habs.
234,3100000000.0,"Alto De Las Palmas, Medellín, Antioquia",288 m² cubiertos,4 habs.
235,790000000.0,"San Lucas, Medellín, Antioquia",288 m² cubiertos,4 habs.
236,750000000.0,"Calle 34 80, La Castellana, Medellín, Antioquia",288 m² cubiertos,4 habs.
237,330000000.0,"Medellín, Antioquia",288 m² cubiertos,4 habs.
238,840000000.0,"San Lucas, El Poblado, Medellín, Antioquia, Colombia, San Lucas, Medellín, Antioquia",288 m² cubiertos,4 habs.
239,2700000000.0,"El Poblado, Medellín, Antioquia",288 m² cubiertos,4 habs.
240,287000000.0,"Belén, Medellín, Antioquia, Colombia, Belén San Bernardo, Medellín, Antioquia",150 m² cubiertos,5 habs.
241,1100000000.0,"El Poblado, Medellín, Antioquia",150 m² cubiertos,5 habs.
242,4200000000.0,"Alto De Palmas, Medellín, Antioquia",150 m² cubiertos,5 habs.
243,1500000000.0,"Calasanz, Medellín, Antioquia",150 m² cubiertos,5 habs.
244,662000000.0,"Barrio Belén-aliadas, Medellín, Antioquia, Colombia, Aliadas, Medellín, Antioquia",150 m² cubiertos,5 habs.
245,5500000.0,"Calle 44  #94-193, San Javier, Medellín, Antioquia",150 m² cubiertos,5 habs.
246,395000000.0,"Carrera 73 #31a-17, Medellín, Antioquia, Colombia, Belén Rosales, Medellín, Antioquia",150 m² cubiertos,5 habs.
247,1200000000.0,"Medellín, Antioquia",150 m² cubiertos,5 habs.
248,800000000.0,"Carrera 45 61-12, Prado, Medellín, Antioquia",150 m² cubiertos,5 habs.
249,515000000.0,"La Gloria, Belén, Medellín, Antioquia, Colombia, Belén La Gloria, Medellín, Antioquia",150 m² cubiertos,5 habs.
250,600000000.0,"Calle 49b #93-43, Metropolitano, Medellín, Antioquia, Colombia, Metropolitano, Medellín, Antioquia",150 m² cubiertos,5 habs.
251,640000000.0,"Calle Calle 51 82-190, Calasanz, Medellín, Antioquia",150 m² cubiertos,5 habs.
252,192000000.0,"Belén Las Violetas, Medellín, Antioquia",150 m² cubiertos,5 habs.
253,250000000.0,"Nororiente, Medellín, Antioquia",150 m² cubiertos,5 habs.
254,800000000.0,"San Cristóbal, Medellín, Antioquia",150 m² cubiertos,5 habs.
255,790000000.0,"Parcelación Piedra Blanca Via A Santa Elena Km 10 Sn, Santa Elena, Medellín, Antioquia",150 m² cubiertos,5 habs.
256,500000000.0,"Medellín, Antioquia",150 m² cubiertos,5 habs.
257,990000000.0,"Villa Hermosa, Medellín, Antioquia, Colombia, Villa Hermosa, Medellín, Antioquia",150 m² cubiertos,5 habs.
258,980000000.0,"Buenos Aires, Medellín, Antioquia, Colombia, Buenos Aires, Medellín, Antioquia",150 m² cubiertos,5 habs.
259,620000000.0,"Belén, Medellín, Antioquia, Colombia, Belén, Medellín, Antioquia",150 m² cubiertos,5 habs.
